ID,行政區,地址,店名
340d1803-779a-4bad-901a-fd20d7ce2af6,大安區,台北市大安區遠東SOGO忠孝館-LAURA MERCIER,遠東SOGO忠孝館-LAURA MERCIER
3410598a-bf29-4588-bdaf-bd6ad0845ca5,大安區,台北市大安區遠東SOGO復興館-coninico,遠東SOGO復興館-coninico
34378e7d-24fd-4ba8-85f7-faee826454d9,大安區,台北市大安區遠東SOGO忠孝館-山崎麵包,遠東SOGO忠孝館-山崎麵包
349811d7-2254-4c22-b171-73dcb840d72e,大安區,台北市大安區小巫GO雜貨舖,小巫GO雜貨舖
354e2c4a-a2c7-490a-a4d2-09a7451d1dd2,大安區,台北市大安區adidas 忠孝門市,adidas 忠孝門市
3571a020-d785-4ccb-b61c-296c6ea830d3,大安區,台北市大安區遠東SOGO忠孝館-PINEDE彼內朵,遠東SOGO忠孝館-PINEDE彼內朵
35946a7b-1c9b-4d9d-8a5d-f887e56668de,大安區,台北市大安區QHOUSE(光復),QHOUSE(光復)
35a6856f-b9f3-45c2-90e7-5887db6b0dc1,大安區,台北市大安區遠東SOGO忠孝館-PAUL&JOE,遠東SOGO忠孝館-PAUL&JOE
35c511e4-c009-4094-8f1c-bed09bea8293,大安區,台北市大安區遠東SOGO忠孝館-雪坊,遠東SOGO忠孝館-雪坊
361dcd56-5adb-4222-ad56-147fca009836,大安區,台北市大安區遠東SOGO復興館-PLEATS PLEASE,遠東SOGO復興館-PLEATS PLEASE
361fe2ac-fb92-457d-b4e9-2cb5e3242a46,大安區,台北市大安區真飽餐盒,真飽餐盒
363e4a5b-0ba1-49a4-b11a-5ab586718d1f,大安區,台北市大安區遠東SOGO復興館-GREEN & SAFE,遠東SOGO復興館-GREEN & SAFE
3679e40e-338c-4ab1-a8ae-336a38912142,大安區,台北市大安區遠東SOGO忠孝館-PANASONIC,遠東SOGO忠孝館-PANASONIC
368129e5-212a-4c37-bfea-154228c97555,大安區,台北市大安區康是美藥局-仁愛門市,康是美藥局-仁愛門市
368f51c8-6b61-4a6a-ba3b-f984dba680db,大安區,台北市大安區遠東SOGO敦化館-DANDY HOUSE,遠東SOGO敦化館-DANDY HOUSE
36a3f132-dc0c-403a-ab34-c768276c4ddd,大安區,台北市大安區遠東SOGO忠孝館-SNIDEL,遠東SOGO忠孝館-SNIDEL
36b2686b-51a4-4027-955a-6107824ab253,大安區,台北市大安區躍獅新生藥局,躍獅新生藥局
36cd4873-a8ab-4699-b86b-1e5859546c95,大安區,台北市大安區遠東SOGO忠孝館-恬褋仕,遠東SOGO忠孝館-恬褋仕
36d714cc-8c51-45ca-a669-f3df4acfdf38,大安區,台北市大安區上海宴,上海宴
36d75143-0870-47ae-bffa-04e3fc6a87c5,大安區,台北市大安區遠東SOGO復興館-Paul Smith,遠東SOGO復興館-Paul Smith
36d7d990-bad4-4166-8662-202543e8cf20,大安區,台北市大安區遠東SOGO復興館- Mada Juice,遠東SOGO復興館- Mada Juice
36de28e0-daf0-42a3-8ee7-92bd7aaa386b,大安區,台北市大安區天藝髮藝沙龍,天藝髮藝沙龍
36febd0f-38e9-44dc-9aa6-edaa4aa3882f,大安區,台北市大安區遠東SOGO復興館-FOOTDISC,遠東SOGO復興館-FOOTDISC
37074a55-6060-4d20-bf1e-4fb45da76b2c,大安區,台北市大安區遠東SOGO復興館-vitamix,遠東SOGO復興館-vitamix
370ed4e3-cd53-4a8d-95a9-88abc163e908,大安區,台北市大安區遠東SOGO復興館-BROOKS BROTHERS,遠東SOGO復興館-BROOKS BROTHERS
3712a080-8554-4752-8ef8-4b6b725b65a3,大安區,台北市大安區遠東SOGO忠孝館-GLOBAL WORK KIDS,遠東SOGO忠孝館-GLOBAL WORK KIDS
3736ae62-6df7-462d-b6a2-67f20e445b88,大安區,台北市大安區遠東SOGO忠孝館-RIMOWA,遠東SOGO忠孝館-RIMOWA
374e27b3-05d6-4313-a4d9-b34316d67478,大安區,台北市大安區【Mamak檔】星馬料理-忠孝店,【Mamak檔】星馬料理-忠孝店
3753c842-58b7-470d-91dc-7bbc1265bd01,大安區,台北市大安區遠東SOGO敦化館-O卡桑木耳露,遠東SOGO敦化館-O卡桑木耳露
3755c993-00e5-4776-8c46-e4d07f12836a,大安區,台北市大安區BsaB Taiwan,BsaB Taiwan
37a1e01c-d7c2-494e-9fbf-43ecb3935d07,大安區,台北市大安區COMEBUY 忠孝SOGO店,COMEBUY 忠孝SOGO店
37b853cc-e2af-4db8-a439-0070bb61a77b,大安區,台北市大安區彩宸生活事業股份有限公司台北辦事處,彩宸生活事業股份有限公司台北辦事處
37b993e3-1dc8-4966-a57a-896ec5c303c6,大安區,台北市大安區MIKI 服飾   MIKI Plaza 東區地下街 10 號店,MIKI 服飾   MIKI Plaza 東區地下街 10 號店
37e0c7db-0f55-421f-8459-4c85fa4c2528,大安區,台北市大安區遠東SOGO忠孝館-DAY&DAY,遠東SOGO忠孝館-DAY&DAY
37f6ca0f-3dfa-4665-8958-e8d98b39b660,大安區,台北市大安區福容大飯店股份有限公司台北分公司,福容大飯店股份有限公司台北分公司
380253d7-1824-496b-a503-9d0dd38c5917,大安區,台北市大安區遠東SOGO忠孝館-ECCO,遠東SOGO忠孝館-ECCO
3830b263-88a3-4d9d-9de8-ba34dd2a0502,大安區,台北市大安區FUTURISM 未來紀念册,FUTURISM 未來紀念册
38411526-5132-4681-8338-6e46b39b2425,大安區,台北市大安區五大國際唱片股份有限公司忠孝分公司,五大國際唱片股份有限公司忠孝分公司
38433c2e-7306-4907-8c81-4b2728eb7c09,大安區,台北市大安區麥當勞復興二,麥當勞復興二
38457336-2b30-4174-b3e6-6d799c26dbae,大安區,台北市大安區鬍鬚張股份有限公司台北通化分公司,鬍鬚張股份有限公司台北通化分公司
387fe63f-ea1a-4033-8830-467c457095e1,大安區,台北市大安區遠東SOGO忠孝館-309綜合收銀台,遠東SOGO忠孝館-309綜合收銀台
387ff639-809f-4462-9458-491a091cc167,大安區,台北市大安區伯朗咖啡股份有限公司台北建國二分公司,伯朗咖啡股份有限公司台北建國二分公司
38bd2ab8-ad50-411e-807e-9b37ff406875,大安區,台北市大安區BAC 台北站前凱薩門市,BAC 台北站前凱薩門市
38cc1c40-75ec-4c74-9886-6453ebb8abb6,大安區,台北市大安區P.S. I Love You 餐酒館,P.S. I Love You 餐酒館
38ede2c6-391c-40ab-9645-745c616817fa,大安區,台北市大安區餃子樂東豐店,餃子樂東豐店
38fab93b-8a65-493f-a58c-cf72e8effac3,大安區,台北市大安區遠東SOGO忠孝館-闔樂泰,遠東SOGO忠孝館-闔樂泰
39098909-d3f0-4002-97aa-1b390ed430c4,大安區,台北市大安區Heyeah 蝦子,Heyeah 蝦子
3954dbaf-ff98-452d-881d-d69a474b9d5f,大安區,台北市大安區遠東SOGO忠孝館-DANSKIN,遠東SOGO忠孝館-DANSKIN
3957a5e0-89db-477b-ab25-2d8ed205e511,大安區,台北市大安區爭鮮股份有限公司科技分公司,爭鮮股份有限公司科技分公司
39cb30e0-c265-4b9b-8846-37a80df8eef3,大安區,台北市大安區遠東SOGO忠孝館-JURA,遠東SOGO忠孝館-JURA
39cf2b9a-5673-44ec-a251-9c57570f7a56,大安區,台北市大安區遠東SOGO忠孝館-TIMBERLAND,遠東SOGO忠孝館-TIMBERLAND
39e6d4dd-7408-423f-b1f4-536ba37c2fa0,大安區,台北市大安區遠東SOGO敦化館-aldomartins,遠東SOGO敦化館-aldomartins
39f0c9da-6672-4b34-ae89-12b750eb176e,大安區,台北市大安區遠東SOGO復興館-ADIDAS,遠東SOGO復興館-ADIDAS
3a0d50fc-47bf-417f-802d-3e9c144ce8eb,大安區,台北市大安區遠東SOGO忠孝館-FITFLOP,遠東SOGO忠孝館-FITFLOP
3a1989ba-3ef5-4ffe-906f-9f33e5141066,大安區,台北市大安區遠東SOGO忠孝館-TOMMY HILFIGER,遠東SOGO忠孝館-TOMMY HILFIGER
3a3b1594-92a6-42f6-aa77-4eed212ac4f3,大安區,台北市大安區遠東SOGO忠孝館-佳醫,遠東SOGO忠孝館-佳醫
3ab7c128-6c29-4b31-bfa7-3be65f163a51,大安區,台北市大安區遠東SOGO復興館-Club Monaco,遠東SOGO復興館-Club Monaco
3aceb18d-5a36-4c1a-bfa3-fdd06f525860,大安區,台北市大安區遠東SOGO復興館-MONT BELL,遠東SOGO復興館-MONT BELL
3ad32055-133d-4261-995c-681e489fd003,大安區,台北市大安區手天品社區食坊,手天品社區食坊
3afbf9df-8941-45dd-a12d-ae15db457fa6,大安區,台北市大安區幸福張頂級手作有限公司敦南分公司,幸福張頂級手作有限公司敦南分公司
3b33b4bf-9f5d-49cc-9483-b61ae68db384,大安區,台北市大安區遠企購物中心-蕾蜜愛,遠企購物中心-蕾蜜愛
3b37275b-eb94-4f2f-ba92-9335b0dfaf81,大安區,台北市大安區迷客夏台北通化店,迷客夏台北通化店
3b4d58f2-e519-4ce9-843c-248a5b758a93,大安區,台北市大安區寶島眼鏡和平東路分公司,寶島眼鏡和平東路分公司
3b875ad6-87ef-4519-9089-eea39fb6b5d5,大安區,台北市大安區沙克思股份有限公司,沙克思股份有限公司
3ba2905e-7219-4d26-95ea-c2e56bd3c771,大安區,台北市大安區遠東SOGO復興館-GIANT,遠東SOGO復興館-GIANT
3c058d38-a031-43f6-bfb5-22f6ced371bc,大安區,台北市大安區遠企購物中心-SIYARE,遠企購物中心-SIYARE
3c265ab1-d930-4858-bb23-52f90c7d8ce5,大安區,台北市大安區麥當勞麟光,麥當勞麟光
3c2c7dd6-088f-4775-93ee-18e724469454,大安區,台北市大安區遠東SOGO復興館-KENT＆CURWEN,遠東SOGO復興館-KENT＆CURWEN
3c53e0a9-8af2-420f-9408-35c0394f6b00,大安區,台北市大安區年晶人眼鏡行,年晶人眼鏡行
3ca79dfa-53c3-4dd1-99b3-61fdfed20708,大安區,台北市大安區遠東SOGO敦化館-順儷藥妝,遠東SOGO敦化館-順儷藥妝
3cf56f7e-8bbd-4f78-aca8-737c077d30e8,大安區,台北市大安區印渡風情印度餐廳,印渡風情印度餐廳
3cf88e96-6b85-493e-bcae-54e15fb603ab,大安區,台北市大安區歐嬤德式美食有限公司,歐嬤德式美食有限公司
3d06fffc-522d-4634-bb09-ceff37fc1017,大安區,台北市大安區好好味冰火菠蘿油,好好味冰火菠蘿油
3d3d4757-b747-4151-a3b0-8fe74553fefc,大安區,台北市大安區臺灣高空,臺灣高空
3d6bce8e-e951-499c-ab3b-d370a5a4b2ac,大安區,台北市大安區康是美永康門市,康是美永康門市
3d6d71c6-9cef-4780-9ba5-5bbab9608c4f,大安區,台北市大安區遠東SOGO復興館-LA MER,遠東SOGO復興館-LA MER
3daf2a64-f11a-4f29-a141-e45c85fb15c0,大安區,台北市大安區遠企購物中心-Black & White,遠企購物中心-Black & White
3dcac4b7-54fb-4afb-b773-ba92583b1b61,大安區,台北市大安區遠東SOGO忠孝館-MARELLI,遠東SOGO忠孝館-MARELLI
3dcb39ba-88a0-4cba-9d4d-1aec7d59461c,大安區,台北市大安區遠東SOGO忠孝館-VICTORINOX,遠東SOGO忠孝館-VICTORINOX
3dd5328c-a796-49e8-8014-89d027406cbf,大安區,台北市大安區遠東SOGO復興館- 饅饅好食,遠東SOGO復興館- 饅饅好食
3dfca568-2c5d-41c6-9827-c2459f5b5bb4,大安區,台北市大安區遠企購物中心-紅豆食府,遠企購物中心-紅豆食府
3e0ebbf7-fa41-43bb-ad07-8474fff88bfb,大安區,台北市大安區樂田-台電大樓門市,樂田-台電大樓門市
3e0f72ea-62de-4988-a76e-a2f13e622f3d,大安區,台北市大安區大吉先生烘焙坊,大吉先生烘焙坊
3e663d13-92f3-44c1-a3f2-66c24176c24c,大安區,台北市大安區天仁茶業股份有限公司喫茶趣信義分公司,天仁茶業股份有限公司喫茶趣信義分公司
3e736756-3fad-4425-a1c1-0bd310ba40e7,大安區,台北市大安區遠東SOGO忠孝館-22 OCTOBRE,遠東SOGO忠孝館-22 OCTOBRE
3e7f82b4-8017-4238-af92-21e967b07993,大安區,台北市大安區遠東SOGO忠孝館-BONPOINT,遠東SOGO忠孝館-BONPOINT
3e83917e-1f91-4b9b-b54b-e330d9d44ebf,大安區,台北市大安區遠東SOGO忠孝館-THE BODY SHOP,遠東SOGO忠孝館-THE BODY SHOP
3e867f13-4821-4982-a274-1b90e726b232,大安區,台北市大安區香港商鈦德股份有限公司台灣分公司安和門市,香港商鈦德股份有限公司台灣分公司安和門市
3e986121-3189-4d42-a90d-82ce9d70f163,大安區,台北市大安區遠東SOGO復興館-Aubade,遠東SOGO復興館-Aubade
3ead37de-0f6f-43de-8695-69ad0832ca52,大安區,台北市大安區遠東SOGO忠孝館-CYRANO,遠東SOGO忠孝館-CYRANO
3eff41db-cc24-4c02-8ae5-d98e31efd064,大安區,台北市大安區遠東SOGO復興館-KAO MEIFEN,遠東SOGO復興館-KAO MEIFEN
3f0aa245-a9e0-4123-b22b-60e79a83741a,大安區,台北市大安區遠東SOGO忠孝館-NATIVE,遠東SOGO忠孝館-NATIVE
3f381efa-ee8f-40c7-bd15-ad1a625756a1,大安區,台北市大安區遠東SOGO敦化館-ANIS(三傑),遠東SOGO敦化館-ANIS(三傑)
3f41d89b-4307-4255-b91a-c61d174bc835,大安區,台北市大安區遠東SOGO忠孝館-ALBION,遠東SOGO忠孝館-ALBION
3f52ab99-9913-4302-8ba0-6734c766efc3,大安區,台北市大安區遠企購物中心-Luisa Cerano＆WEILL,遠企購物中心-Luisa Cerano＆WEILL
3f6d7632-de24-4544-a49a-cd8405150623,大安區,台北市大安區遠東SOGO復興館-MaxMara,遠東SOGO復興館-MaxMara
3f997a55-fbb6-456c-a81c-ef4a8d35b67d,大安區,台北市大安區遠東SOGO復興館-虎牌,遠東SOGO復興館-虎牌
3fd6a65f-22d7-4d19-92cf-6a7f090bd30f,大安區,台北市大安區穗川小農鍋物,穗川小農鍋物
3fe209c7-bf8e-491e-9ee8-802117c017c6,大安區,台北市大安區遠東SOGO敦化館-PeaTrees,遠東SOGO敦化館-PeaTrees
3fea068b-8206-4e5a-93b1-5b1f88a51c10,大安區,台北市大安區遠東SOGO復興館- LAC,遠東SOGO復興館- LAC
4059af2b-1737-4247-a182-3b363c2170ef,大安區,台北市大安區志明紅麵線,志明紅麵線
407c9b45-6f1c-42ed-a68e-9d3bdb453d3a,大安區,台北市大安區耶比餐飲股份有限公司,耶比餐飲股份有限公司
409e67e4-3774-4f8d-8187-3cbc3728d9f8,大安區,台北市大安區原點烘焙,原點烘焙
40a1749c-53d6-41de-9f46-f1e9a055fcb8,大安區,台北市大安區遠東SOGO復興館-WOLSEY,遠東SOGO復興館-WOLSEY
415132b4-f4b9-4764-953d-99226e69127b,大安區,台北市大安區遠東SOGO復興館-APIVITA,遠東SOGO復興館-APIVITA
41610624-e098-421c-86fb-ccbd19f35006,大安區,台北市大安區遠東SOGO復興館-BRAPPERS,遠東SOGO復興館-BRAPPERS
41982f1b-5963-4c20-a7c2-74f06b64b7f7,大安區,台北市大安區銅樂時尚鍋物 BRASS JOY POT,銅樂時尚鍋物 BRASS JOY POT
41a28fc7-fffa-468b-8ca6-0ccdd17a9a2f,大安區,台北市大安區遠東SOGO敦化館-F.M&Carol Cashmere,遠東SOGO敦化館-F.M&Carol Cashmere
41c86d81-ea98-4432-adcd-1c957fa3fc58,大安區,台北市大安區遠東SOGO忠孝館-摩堤,遠東SOGO忠孝館-摩堤
42044b09-736d-4457-8cb4-0b213ba18c3f,大安區,台北市大安區Mania買你,Mania買你
420b6fe2-41f2-4c7f-b4de-79b89423d03e,大安區,台北市大安區永峰茗茶行,永峰茗茶行
426cc2e9-2a3e-42aa-8eaf-7f57bf1396ca,大安區,台北市大安區木色藝文咖啡,木色藝文咖啡
4290afdd-e8c0-48d4-bdaa-3d5b30f0b77e,大安區,台北市大安區羊毛與花 永康,羊毛與花 永康
42950e02-e499-4e4b-a177-af6cec9bc5c3,大安區,台北市大安區恆源眼鏡行,恆源眼鏡行
42b1ba4d-6cd6-443f-a9cf-c923031e8b37,大安區,台北市大安區遠東SOGO忠孝館-agete,遠東SOGO忠孝館-agete
42bbe07e-7b02-40d9-a7e8-ad1c0cb756ca,大安區,台北市大安區遠東SOGO復興館-Electrolux,遠東SOGO復興館-Electrolux
42c2a306-dfb0-4f8a-8937-3f2528d2b040,大安區,台北市大安區永昕文創自造商店,永昕文創自造商店
42c5ff67-8806-4220-8c5e-ce2283fce537,大安區,台北市大安區遠東SOGO忠孝館-幼教家,遠東SOGO忠孝館-幼教家
42c93202-5c36-45c9-9c2e-1a2d2b565406,大安區,台北市大安區遠東SOGO復興館-SABON,遠東SOGO復興館-SABON
42ef9525-92d3-4d8b-aef9-fdd7a5b39ef8,大安區,台北市大安區雞老闆,雞老闆
430a1cc3-d782-4896-9d75-2d71bc3b5ee7,大安區,台北市大安區路易莎-師大直營店,路易莎-師大直營店
4319abe9-af18-4393-8197-7d4b75bddebe,大安區,台北市大安區遠東SOGO忠孝館-keds,遠東SOGO忠孝館-keds
43410040-43f6-4a93-bc25-b3d5e654aee5,大安區,台北市大安區TWO SHOTS 東門,TWO SHOTS 東門
4349d215-225d-4743-9a7c-025b543c7ed4,大安區,台北市大安區遠東SOGO忠孝館-YVONNE,遠東SOGO忠孝館-YVONNE
43527a73-b782-48f4-a376-beb70a0c9aaf,大安區,台北市大安區ABV南洋餐酒館,ABV南洋餐酒館
43822a81-9482-44af-bb29-e29442bbde7d,大安區,台北市大安區女巫店,女巫店
43a8a0ad-30f0-4f32-9733-601b9aff330e,大安區,台北市大安區遠東SOGO復興館-TEVA,遠東SOGO復興館-TEVA
43a9db99-123c-4cff-81c2-18864d07abe9,大安區,台北市大安區世運食品 延吉店,世運食品 延吉店
43afb7a2-72f1-432d-ba60-aed887122525,大安區,台北市大安區ROOTS-仁愛咖啡店,ROOTS-仁愛咖啡店
43cc920a-9a6a-4a0f-95e9-0c9b26ce97f9,大安區,台北市大安區遠東SOGO忠孝館-MAC MIOCO,遠東SOGO忠孝館-MAC MIOCO
43d9dcf8-91e7-4521-9e1f-b055b6827800,大安區,台北市大安區遠東SOGO復興館-ASICS,遠東SOGO復興館-ASICS
43fa9ec4-20bb-410a-b451-d8ac420585d3,大安區,台北市大安區遠東SOGO復興館- 吉可頌,遠東SOGO復興館- 吉可頌
440123b7-02f3-49d9-b725-2f400596b679,大安區,台北市大安區京星餐廳有限公司,京星餐廳有限公司
44353dae-58ed-4178-9b6a-2e427dec6325,大安區,台北市大安區遠東SOGO敦化館-JIMMY CHOO,遠東SOGO敦化館-JIMMY CHOO
447f59d0-bbb9-4677-ba54-bb807a62297a,大安區,台北市大安區遠東SOGO忠孝館-MONTAGUT襯衫,遠東SOGO忠孝館-MONTAGUT襯衫
44e9d2d7-38e8-4d23-9324-32256ebc5b4a,大安區,台北市大安區遠東SOGO忠孝館-307綜合收銀台,遠東SOGO忠孝館-307綜合收銀台
456e9c15-f6d2-4515-860d-f72e6b782839,大安區,台北市大安區遠東SOGO忠孝館-671綜合收銀台,遠東SOGO忠孝館-671綜合收銀台
458b1f1a-8e53-464e-9fe6-fa62a73fb5dd,大安區,台北市大安區遠東SOGO忠孝館-千福藥局,遠東SOGO忠孝館-千福藥局
45ab997c-0e88-40f2-a14e-ad24aa19aaa7,大安區,台北市大安區MARU DOOR MIKI Plaza 東區地下街 15-2 號店,MARU DOOR MIKI Plaza 東區地下街 15-2 號店
45afe48b-735c-4d5f-b4d3-dc3f76735a94,大安區,台北市大安區四面八方麵食館,四面八方麵食館
45ea0258-7a0b-4eb0-a9f5-ae715933eb22,大安區,台北市大安區遠東SOGO忠孝館-漢來蔬食,遠東SOGO忠孝館-漢來蔬食
45eb27f5-4159-42d4-9c47-03574339daba,大安區,台北市大安區遠東SOGO復興館-La Féta,遠東SOGO復興館-La Féta
45fb6520-e3fa-4375-81a9-0de69722d3ce,大安區,台北市大安區遠東SOGO忠孝館-廣安階,遠東SOGO忠孝館-廣安階
4624a3cb-078d-4e0c-a8ed-afe656dc3e5c,大安區,台北市大安區遠東SOGO復興館-MAUVIEL,遠東SOGO復興館-MAUVIEL
464ddb54-3d57-475c-938c-89acb42aae13,大安區,台北市大安區爭鮮迴轉壽司 台大店,爭鮮迴轉壽司 台大店
46f498de-1735-4076-a26a-adc8bdda0cba,大安區,台北市大安區遠東SOGO忠孝館-寶貝媽咪,遠東SOGO忠孝館-寶貝媽咪
4703d1c4-4a68-4291-b7ad-5b90eef525ff,大安區,台北市大安區遠東SOGO忠孝館-BVD,遠東SOGO忠孝館-BVD
475eb5ec-23a8-4c0c-9186-6faa87536911,大安區,台北市大安區越點企業社,越點企業社
47917f13-940b-41a0-b267-2e3d0c6f3aa9,大安區,台北市大安區Bea's BISTRO 美式餐館,Bea's BISTRO 美式餐館
47d8e38f-ffad-421c-be9f-00c9e14211d6,大安區,台北市大安區塔羅事典-孟小靖的塔羅博物館,塔羅事典-孟小靖的塔羅博物館
48048634-eb75-4dd6-be72-50fbfd15bc4c,大安區,台北市大安區遠東SOGO忠孝館-BOBBI BROWN 芭比波朗,遠東SOGO忠孝館-BOBBI BROWN 芭比波朗
482d0c56-1fb5-4e6d-86d1-1e87df32bc5b,大安區,台北市大安區遠東SOGO復興館-GEORGE JENSON,遠東SOGO復興館-GEORGE JENSON
4856a13a-52bd-49e8-b0b6-a93006630e69,大安區,台北市大安區NICE GREEn美蔬菜廚房(忠孝店),NICE GREEn美蔬菜廚房(忠孝店)
485e8d63-8a9f-43f9-ae26-4fd3dbc4d1e8,大安區,台北市大安區安永生活事業股份有限公司安和店,安永生活事業股份有限公司安和店
48a89523-f180-4c8f-9460-03111247ca12,大安區,台北市大安區6：35 Brunch大安旗艦店,6：35 Brunch大安旗艦店
48abb0ec-95a0-4933-bb76-b364b07698ec,大安區,台北市大安區遠東SOGO敦化館-WOLFORD,遠東SOGO敦化館-WOLFORD
48ca64b0-05bc-4902-8f3c-da27ff29c2c4,大安區,台北市大安區Louisa Coffee 路易莎咖啡(新通化門市),Louisa Coffee 路易莎咖啡(新通化門市)
48ffcaf3-3104-48ea-bcdc-ccd10ce23f89,大安區,台北市大安區遠東SOGO忠孝館-ASKO,遠東SOGO忠孝館-ASKO
4902852d-6cd9-4b53-b65c-4e998f36df5d,大安區,台北市大安區這味泰泰,這味泰泰
4914129f-6c20-45ff-9716-370ca641138a,大安區,台北市大安區遠東SOGO忠孝館-DARPHIN朵法,遠東SOGO忠孝館-DARPHIN朵法
49177e2c-d5e0-4005-9186-9cf9be7ba6be,大安區,台北市大安區Give Training,Give Training
4941c00b-6907-45ff-81a2-0e40275868f0,大安區,台北市大安區冠銓眼鏡有限公司,冠銓眼鏡有限公司
494b8a4a-a1ea-4c55-99f6-e4305e859906,大安區,台北市大安區旺與財國際有限公司,旺與財國際有限公司
4952d336-00ed-43a7-a3af-659c6d162a96,大安區,台北市大安區蔗家店,蔗家店
4973c083-7539-41fc-9df1-a8615dfbba2b,大安區,台北市大安區遠東SOGO敦化館-林梅水果干,遠東SOGO敦化館-林梅水果干
498aa233-6022-410e-8e5b-5dfbd6ce7bbe,大安區,台北市大安區瓦城泰國料理安和店,瓦城泰國料理安和店
49c60c74-e5af-4359-ab1d-1b3a33492fb5,大安區,台北市大安區遠東SOGO復興館- 鰻將劍持屋,遠東SOGO復興館- 鰻將劍持屋
49fd25a8-87ad-4497-a9b2-03f2c2dc194c,大安區,台北市大安區遠東SOGO忠孝館-Just Gold,遠東SOGO忠孝館-Just Gold
4a07cf3b-fa3a-4249-989b-7c95a37bc3fd,大安區,台北市大安區遠東SOGO忠孝館-團團,遠東SOGO忠孝館-團團
4a186e85-d6c7-4e8f-a68c-a0069b9853ea,大安區,台北市大安區遠企購物中心-筌美術,遠企購物中心-筌美術
4a1bf222-209d-42bb-971f-0d2a0ed0384c,大安區,台北市大安區成功中繼市場 展宏青果行,成功中繼市場 展宏青果行
4aa7ea10-93ad-412c-9808-8c3104ab8cc6,大安區,台北市大安區遠東SOGO復興館-MARC JACOBS,遠東SOGO復興館-MARC JACOBS
4acf6b87-edab-4138-9863-6d8b1cd5e5b9,大安區,台北市大安區遠東SOGO忠孝館-JULIAN VIERA,遠東SOGO忠孝館-JULIAN VIERA
4af2f96f-d072-4b3b-a0fd-883a16e3bad8,大安區,台北市大安區智利洋行,智利洋行
4b128c0c-9f9b-4058-8090-0de6f9a962d0,大安區,台北市大安區康是美富運門市,康是美富運門市
4bac6db9-5126-4418-9fd3-161e042e83a9,大安區,台北市大安區遠東SOGO忠孝館-Mode Marie,遠東SOGO忠孝館-Mode Marie
4bbd74c2-0440-42f5-8a4d-8f779da68dfb,大安區,台北市大安區康橋服飾行,康橋服飾行
4bc93a15-46e0-47a4-8431-1a1b0d2f0e39,大安區,台北市大安區財團法人台北勝利附設勝利加油站,財團法人台北勝利附設勝利加油站
4be95501-4a45-4343-8246-7bb744dc84ed,大安區,台北市大安區遠東SOGO復興館-CARTIER,遠東SOGO復興館-CARTIER
4c1cac68-0b75-417d-8652-accbb79af4e4,大安區,台北市大安區亞尼克永康東門店,亞尼克永康東門店
4c342592-33e8-4272-8535-fb12b1deb1b0,大安區,台北市大安區遠東SOGO忠孝館-HONMA,遠東SOGO忠孝館-HONMA
4c61326d-ae7b-4e66-a83c-4ef10ea17086,大安區,台北市大安區AFAD敦南門市,AFAD敦南門市
4c76a8ad-5142-4630-9730-a27f04f8fd8d,大安區,台北市大安區遠東SOGO忠孝館-FREE,遠東SOGO忠孝館-FREE
4c80dc41-70b5-44cb-84ff-0a5613fa1756,大安區,台北市大安區遠東SOGO忠孝館-麗嬰房,遠東SOGO忠孝館-麗嬰房
4c826a72-df01-4afb-b735-6e0cd95d3e36,大安區,台北市大安區遠企購物中心-伴鹿咖啡,遠企購物中心-伴鹿咖啡
4c8c11f4-3016-498f-9db1-b168c838e454,大安區,台北市大安區遠東SOGO復興館-Kaffee Amadeus 甜點專賣店,遠東SOGO復興館-Kaffee Amadeus 甜點專賣店
4c8ee652-f7f5-4d43-bfaf-732c033500b3,大安區,台北市大安區同心圓水晶紅豆餅商行,同心圓水晶紅豆餅商行
4d3eefcb-26d9-4cb1-9c98-6cd44c19037b,大安區,台北市大安區遠東SOGO復興館-JIA PLUS,遠東SOGO復興館-JIA PLUS
4d66a366-ab99-4c37-b238-004fb6c3e07f,大安區,台北市大安區福園簡餐,福園簡餐
4d9058b3-e126-46d7-aac4-c54232349101,大安區,台北市大安區遠東SOGO忠孝館-CHARRIOL,遠東SOGO忠孝館-CHARRIOL
4dc2ccd0-6c7a-4d95-bbc9-99e0aef06e62,大安區,台北市大安區遠東SOGO復興館-EN 日本料理,遠東SOGO復興館-EN 日本料理
4df2e6ef-db4a-48c1-aa7f-e4b6f7088841,大安區,台北市大安區遠東SOGO復興館-PET PARADISE,遠東SOGO復興館-PET PARADISE
4e060e07-77d5-4dde-806b-dd292457f45c,大安區,台北市大安區安永生活事業股份有限公司四維店,安永生活事業股份有限公司四維店
4e6ea7ee-be1d-4b5f-8f1b-edfe5aa985fc,大安區,台北市大安區二本餐廳,二本餐廳
4e72daf5-769a-4781-832d-1e39b319ee38,大安區,台北市大安區遠東SOGO敦化館-TIFFANY&Co.,遠東SOGO敦化館-TIFFANY&Co.
4e91d85d-7ea3-41e8-b896-2fd771770757,大安區,台北市大安區遠東SOGO復興館-ITABELLA,遠東SOGO復興館-ITABELLA
4ea0127f-bfca-4655-a76d-a7694d0ca0c2,大安區,台北市大安區遠東SOGO忠孝館-Lady nara,遠東SOGO忠孝館-Lady nara
4eb2fe35-9565-4979-8938-02118a7b02be,大安區,台北市大安區遠東SOGO忠孝館-金鹿內睡衣,遠東SOGO忠孝館-金鹿內睡衣
